"Iteration: Iteration","Y-momentum: Y-momentum"
1064,1.035209187693729e-07
1065,3.5339727238954982e-08
1066,7.6500611415294652e-08
1067,1.0352131221182306e-07
1068,3.5339228168237488e-08
1069,7.6500658512849817e-08
1070,1.0352107243193479e-07
1071,3.5339295904075859e-08
1072,7.6500347331847939e-08
1073,1.0352127091557095e-07
1074,3.5338706134359266e-08
1075,7.650023731657772e-08
1076,1.035210804857876e-07
1077,3.5338128335991682e-08
1078,7.6499885539786896e-08
1079,1.0352097183250439e-07
1080,3.533767284482093e-08
1081,7.6499905785940567e-08
1082,1.0352075668664087e-07
1083,3.5337724258328399e-08
1084,7.6499842553124161e-08
1085,1.0352064826273057e-07
1086,3.5337870008020707e-08
1087,7.6500011226866754e-08
1088,1.0352054561102704e-07
1089,3.5337400126100603e-08
1090,7.6499677430139632e-08
1091,1.0352037729356208e-07
1092,3.5336952493086901e-08
1093,7.6499558168855106e-08
1094,1.035203807918405e-07
1095,3.5337150224513205e-08
1096,7.6499702192120315e-08
1097,1.0352042891217708e-07
1098,3.5337314275745423e-08
1099,7.6499914985370271e-08
1100,1.0352025791004916e-07
1101,3.5337592005608527e-08
1102,7.6499789207777849e-08
1103,1.0352059448281738e-07
1104,3.5336990411391552e-08
1105,7.6499528181978158e-08
1106,1.0352057459256084e-07
1107,3.5337447159369038e-08
1108,7.6499843572642133e-08
1109,1.0352034005848652e-07
1110,3.5337420912244633e-08
1111,7.6499674689772902e-08
1112,1.0352039983323831e-07
1113,3.5337687809457644e-08
1114,7.6499944690096693e-08
1115,1.0352044291287608e-07
1116,3.5337288559344718e-08
1117,7.6499619281790879e-08
1118,1.0352050397885823e-07
1119,3.533755330416809e-08
1120,7.6499832856388402e-08
1121,1.0352078548331498e-07
1122,3.5337352895721573e-08
1123,7.6499658146514737e-08
1124,1.0352066344150331e-07
1125,3.533748555237416e-08
1126,7.6499825569592511e-08
1127,1.0352057042266022e-07
1128,3.533779129036495e-08
1129,7.649983756169871e-08
1130,1.035207095862455e-07
1131,3.5337320795780727e-08
1132,7.6499773201289254e-08
1133,1.0352036395466633e-07
1134,3.5337984838410539e-08
1135,7.6499880039768149e-08
1136,1.0352075298527842e-07
1137,3.533751238148231e-08
1138,7.6499748035914716e-08
1139,1.0352068128493471e-07
1140,3.5337377500446665e-08
1141,7.6499615490501728e-08
1142,1.0352060164226842e-07
1143,3.5337351489882481e-08
1144,7.6499685452790394e-08
1145,1.0352066636763309e-07
1146,3.5337409386375206e-08
1147,7.6499605579489888e-08
1148,1.0352078929612656e-07
1149,3.5336966499391928e-08
1150,7.6499755235772774e-08
1151,1.0352020286112045e-07
1152,3.5337760991820112e-08
1153,7.6499760199109222e-08
1154,1.0352070862085052e-07
1155,3.5336947089749838e-08
1156,7.6499757368034368e-08
1157,1.0352019874751249e-07
1158,3.5337241843385353e-08
1159,7.6499622844120367e-08
1160,1.035203313028191e-07
1161,3.5337000572750749e-08
1162,7.6499687341266325e-08
1163,1.0352026742770072e-07
1164,3.5337194697114372e-08
1165,7.649965893602704e-08
1166,1.035204156103541e-07
1167,3.5336837369078062e-08
1168,7.6499621922694514e-08
1169,1.0352030156249458e-07
1170,3.5337264113104017e-08
1171,7.6499658867704793e-08
1172,1.0352062961185681e-07
1173,3.5337113285411319e-08
1174,7.6499615028656723e-08
1175,1.0352074480077668e-07
1176,3.5337161915673932e-08
1177,7.649955597731845e-08
1178,1.0352066340453183e-07
1179,3.5336981345899395e-08
1180,7.6499801854437772e-08
1181,1.0352014437162053e-07
1182,3.5337273808194361e-08
1183,7.6499647831570143e-08
1184,1.0352031400369495e-07
1185,3.5337421027068552e-08
1186,7.6499812859012041e-08
1187,1.0352054072193773e-07
1188,3.5337274083073241e-08
1189,7.6499599458825205e-08
1190,1.0352057783841642e-07
1191,3.5337006141652168e-08
1192,7.6499800513414204e-08
1193,1.0352012698648967e-07
1194,3.5337288881439975e-08
1195,7.6499606361048565e-08
1196,1.0352044096139708e-07
1197,3.5336806903527092e-08
1198,7.6499601376450438e-08
1199,1.0352022937192231e-07
1200,3.5337326246062547e-08
1201,7.6499701902208095e-08
1202,1.0352050372438235e-07
1203,3.5337162899007471e-08
1204,7.6499849924829666e-08
1205,1.0352038621579465e-07
1206,3.5337370963588889e-08
1207,7.6499582056503274e-08
1208,1.0352067231195283e-07
1209,3.5336956296560846e-08
1210,7.6499750424096952e-08
1211,1.0352023131618564e-07
1212,3.5337550737328182e-08
1213,7.6499661987312408e-08
1214,1.0352067937715409e-07
1215,3.5336823053282085e-08
1216,7.6499712782668982e-08
1217,1.0352017231225121e-07
1218,3.5337599717040458e-08
1219,7.6499675761346978e-08
1220,1.0352078237975198e-07
1221,3.5336822309330103e-08
1222,7.6499479223295586e-08
1223,1.0352059928722039e-07
1224,3.5337321999654454e-08
1225,7.6499587287595228e-08
1226,1.0352075225058009e-07
1227,3.5336870068811937e-08
1228,7.6499552960586296e-08
1229,1.0352041438160737e-07
1230,3.5337189168705535e-08
1231,7.6499617037086878e-08
1232,1.0352032918596199e-07
1233,3.5337406978055416e-08
1234,7.6499963925476736e-08
1235,1.0352031807551807e-07
1236,3.5337394399157772e-08
1237,7.6499596509194459e-08
1238,1.0352062163141754e-07
1239,3.5336916083814122e-08
1240,7.6499753998628479e-08
1241,1.0352016597671116e-07
1242,3.5337273925839111e-08
1243,7.6499560909886348e-08
1244,1.0352058265112197e-07
1245,3.5337092919478567e-08
1246,7.6499612550958945e-08
1247,1.035206506968646e-07
1248,3.5337259626822421e-08
1249,7.6499567991144044e-08
1250,1.0352081443519181e-07
1251,3.5336826552337901e-08
1252,7.6499534872658507e-08
1253,1.0352041138062583e-07
1254,3.5337196875577544e-08
1255,7.6499626168602964e-08
1256,1.0352036412896228e-07
1257,3.5336985106789771e-08
1258,7.6499689895650031e-08
1259,1.0352014760629869e-07
1260,3.5337845399655121e-08
1261,7.6500015235942753e-08
1262,1.035204791649386e-07
1263,3.5337051207745101e-08
1264,7.6499778010745187e-08
1265,1.0352011852938368e-07
1266,3.5337679600299776e-08
1267,7.6499656344137998e-08
1268,1.0352080818096337e-07
1269,3.533668508200299e-08
1270,7.6499461341918409e-08
1271,1.0352040435484001e-07
1272,3.5337107456796992e-08
1273,7.649957002481369e-08
1274,1.0352040258588336e-07
1275,3.5337270534140374e-08
1276,7.6499731198653188e-08
1277,1.0352056685758798e-07
1278,3.5337256631728802e-08
1279,7.6499563631907814e-08
1280,1.0352070733219626e-07
1281,3.533693900902156e-08
1282,7.6499561425056723e-08
1283,1.0352047383202294e-07
1284,3.5337535565421348e-08
1285,7.649966481301923e-08
1286,1.0352085682714674e-07
1287,3.5336734346862899e-08
1288,7.6499491164852487e-08
1289,1.0352032754485593e-07
1290,3.5337690812221497e-08
1291,7.6499896912371094e-08
1292,1.0352039410341239e-07
1293,3.5337593252045812e-08
1294,7.649976259581805e-08
1295,1.0352054408593447e-07
1296,3.533727198653094e-08
1297,7.6499510797744483e-08
1298,1.0352063646859985e-07
1299,3.5337062635441663e-08
1300,7.6499541650292372e-08
1301,1.0352065563877621e-07
1302,3.5337286288213944e-08
1303,7.6499537241129109e-08
1304,1.0352082783073959e-07
1305,3.5336857032737193e-08
1306,7.6499685380973316e-08
1307,1.0352028881343017e-07
1308,3.533758238562392e-08
1309,7.6499688183737867e-08
1310,1.0352069182321506e-07
1311,3.5337367456667373e-08
1312,7.6499832301878614e-08
1313,1.0352055379531515e-07
1314,3.5337117090689265e-08
1315,7.6499464492274788e-08
1316,1.0352051050151272e-07
1317,3.533723460005417e-08
1318,7.6499678401781688e-08
1319,1.0352052820938022e-07
1320,3.5337316754365242e-08
1321,7.6499599678079088e-08
1322,1.0352056313599888e-07
1323,3.5337096668610981e-08
1324,7.6499636239309313e-08
1325,1.0352045740386591e-07
1326,3.5337429249181226e-08
1327,7.649963868423835e-08
1328,1.0352069232459192e-07
1329,3.5336965653134565e-08
1330,7.6499556476185903e-08
1331,0.0060756903335196042
