"Iteration: Iteration","X-momentum: X-momentum"
1070,9.6906634640345676e-08
1071,2.2480796825898154e-08
1072,7.9184741818781359e-08
1073,9.6906330136016538e-08
1074,2.2479854305607049e-08
1075,7.9184389063374897e-08
1076,9.6906030888497351e-08
1077,2.2478986306025316e-08
1078,7.9184024950459982e-08
1079,9.6905377025638295e-08
1080,2.2478034773318603e-08
1081,7.9184072532610161e-08
1082,9.6905341058832089e-08
1083,2.2476360185509587e-08
1084,7.9183596522722051e-08
1085,9.6905221982307313e-08
1086,2.2475244048089527e-08
1087,7.9183111183652328e-08
1088,9.690521478677889e-08
1089,2.247451275745478e-08
1090,7.9182713428098028e-08
1091,9.6904478108365827e-08
1092,2.2474099355659114e-08
1093,7.9183024426731383e-08
1094,9.6904241801919926e-08
1095,2.2473417575084161e-08
1096,7.9182882563258947e-08
1097,9.6904522917999094e-08
1098,2.2472773937841426e-08
1099,7.9182464225646073e-08
1100,9.6904601323703211e-08
1101,2.2473093570378168e-08
1102,7.918255952862592e-08
1103,9.690431051260072e-08
1104,2.2472975976300602e-08
1105,7.9182797067326778e-08
1106,9.6904564741928229e-08
1107,2.2472398362123663e-08
1108,7.918245063575403e-08
1109,9.6904672771114663e-08
1110,2.2472278594624392e-08
1111,7.9182516710129136e-08
1112,9.6904540113436153e-08
1113,2.2472960199328762e-08
1114,7.9182505465904708e-08
1115,9.6904599675476847e-08
1116,2.2472610144614243e-08
1117,7.9182562764406459e-08
1118,9.6904240384036853e-08
1119,2.2473216222500585e-08
1120,7.9182904365334731e-08
1121,9.6904826560954515e-08
1122,2.2472595723623379e-08
1123,7.9182559504027223e-08
1124,9.6904572231034499e-08
1125,2.2473153295952026e-08
1126,7.9182568882381825e-08
1127,9.6904846243722167e-08
1128,2.2473269650746901e-08
1129,7.9182795245745936e-08
1130,9.6904664632889418e-08
1131,2.2472622412702451e-08
1132,7.9182485002976593e-08
1133,9.6904874788726018e-08
1134,2.2473122954608181e-08
1135,7.9182697153857104e-08
1136,9.690477348074385e-08
1137,2.2473323527867296e-08
1138,7.9182512281865902e-08
1139,9.6904922155815511e-08
1140,2.2472790809152705e-08
1141,7.9182518061447344e-08
1142,9.6904443199623958e-08
1143,2.2472680701513633e-08
1144,7.9182640611390042e-08
1145,9.6904798996040444e-08
1146,2.247248267473001e-08
1147,7.918253633986387e-08
1148,9.6904629887688131e-08
1149,2.2472348296198689e-08
1150,7.9182019222058425e-08
1151,9.6904681432392771e-08
1152,2.2472758382151452e-08
1153,7.9182616705612113e-08
1154,9.6904513123380368e-08
1155,2.2471844000118519e-08
1156,7.918209246757213e-08
1157,9.6904639210700631e-08
1158,2.2471822747030613e-08
1159,7.9182357105070214e-08
1160,9.690421292503733e-08
1161,2.2472096213056336e-08
1162,7.9182305273782087e-08
1163,9.6904380889464223e-08
1164,2.2472174068800605e-08
1165,7.918246491794054e-08
1166,9.6904103997537687e-08
1167,2.2471755921769816e-08
1168,7.9182385431242176e-08
1169,9.6904394677888083e-08
1170,2.2472019567404575e-08
1171,7.9182539200333003e-08
1172,9.69042069922663e-08
1173,2.2472400757588491e-08
1174,7.9182444746279354e-08
1175,9.6904625775041006e-08
1176,2.2472148800416762e-08
1177,7.9182435726055245e-08
1178,9.6904407456672347e-08
1179,2.2471600140659961e-08
1180,7.9181997584599181e-08
1181,9.6904614148851187e-08
1182,2.2471584211068882e-08
1183,7.9182228255347949e-08
1184,9.6904241235110002e-08
1185,2.2472441069531309e-08
1186,7.9182502186495646e-08
1187,9.6904558803933613e-08
1188,2.247208838025456e-08
1189,7.9182359490890248e-08
1190,9.6904335494072601e-08
1191,2.2471723114187849e-08
1192,7.9182065130333447e-08
1193,9.6904499034585655e-08
1194,2.2471867243630513e-08
1195,7.9182363960788937e-08
1196,9.6904162732470322e-08
1197,2.2471987763896597e-08
1198,7.9182244339449167e-08
1199,9.6904314961995243e-08
1200,2.247225743072711e-08
1201,7.9182594452154775e-08
1202,9.6904167725844531e-08
1203,2.2472102971456721e-08
1204,7.918236790053059e-08
1205,9.6904592116590071e-08
1206,2.2472100805927285e-08
1207,7.9182415731641117e-08
1208,9.6904424830107305e-08
1209,2.2472163517226965e-08
1210,7.9182021542080609e-08
1211,9.6904502790643489e-08
1212,2.2472446221344811e-08
1213,7.9182542613724546e-08
1214,9.6904328384117283e-08
1215,2.2471607301914844e-08
1216,7.9182087990334165e-08
1217,9.6904481402572356e-08
1218,2.2472224467014427e-08
1219,7.9182604270128211e-08
1220,9.690429620345118e-08
1221,2.2472168120686017e-08
1222,7.9182302029681726e-08
1223,9.6904488150191702e-08
1224,2.2472380182035503e-08
1225,7.9182578116498522e-08
1226,9.6904290272070766e-08
1227,2.2471721929923325e-08
1228,7.9182292255971187e-08
1229,9.6904541496583371e-08
1230,2.2471578136387239e-08
1231,7.9182281173790343e-08
1232,9.6904258174993012e-08
1233,2.247234064079812e-08
1234,7.9182250031799755e-08
1235,9.690453765431005e-08
1236,2.2472160664276499e-08
1237,7.9182423709244178e-08
1238,9.6904300712519121e-08
1239,2.2471755539311892e-08
1240,7.9182115554066956e-08
1241,9.6904425931403939e-08
1242,2.2471946866436729e-08
1243,7.9182397056372476e-08
1244,9.6904188137433689e-08
1245,2.2472382811113612e-08
1246,7.9182451286391457e-08
1247,9.6904476250368763e-08
1248,2.2472291649588586e-08
1249,7.9182610506274904e-08
1250,9.6904340709978326e-08
1251,2.2471617095349997e-08
1252,7.9182236612185528e-08
1253,9.6904583946189578e-08
1254,2.2471586538918126e-08
1255,7.9182219406548022e-08
1256,9.6904287212594656e-08
1257,2.2471944550585918e-08
1258,7.9182153898249218e-08
1259,9.6904413666962644e-08
1260,2.2472388026979213e-08
1261,7.9182447954638578e-08
1262,9.6904496445372191e-08
1263,2.2471606235820783e-08
1264,7.9182018030897353e-08
1265,9.6904475961287271e-08
1266,2.2472311526731009e-08
1267,7.9182613946051113e-08
1268,9.6904318204106175e-08
1269,2.2471912651999054e-08
1270,7.9182188770787337e-08
1271,9.6904405233931421e-08
1272,2.2472005567359539e-08
1273,7.9182411559747571e-08
1274,9.6904133341429834e-08
1275,2.2472094518471307e-08
1276,7.9182553129760943e-08
1277,9.6904582354963317e-08
1278,2.247184747037312e-08
1279,7.9182392999901622e-08
1280,9.6904394715232707e-08
1281,2.2472127244698913e-08
1282,7.9182227897483795e-08
1283,9.6904481973541636e-08
1284,2.2472523541525146e-08
1285,7.9182588215955195e-08
1286,9.6904392786651077e-08
1287,2.2471545278005909e-08
1288,7.9182135132626196e-08
1289,9.6904636728952991e-08
1290,2.2471852515960869e-08
1291,7.9182198318892384e-08
1292,9.6904594202411787e-08
1293,2.2472340808041887e-08
1294,7.9182290514681062e-08
1295,9.6904649250056676e-08
1296,2.2472084601694984e-08
1297,7.918241146227855e-08
1298,9.6904219080927492e-08
1299,2.2472065503878167e-08
1300,7.9182456358621773e-08
1301,9.690455398019493e-08
1302,2.2471951273410309e-08
1303,7.9182462338087386e-08
1304,9.690442528212555e-08
1305,2.2471988558176548e-08
1306,7.9182042782802208e-08
1307,9.6904552467738419e-08
1308,2.2472359686036154e-08
1309,7.9182528888863401e-08
1310,9.6904369598810307e-08
1311,2.2472118542644903e-08
1312,7.9182266011477971e-08
1313,9.690480527184821e-08
1314,2.2471671694196617e-08
1315,7.9182125763919802e-08
1316,9.6904321442841125e-08
1317,2.2472321703063218e-08
1318,7.9182330830423313e-08
1319,9.6904556356727155e-08
1320,2.2472115258762651e-08
1321,7.9182469562339888e-08
1322,9.6904281169249854e-08
1323,2.2471877588409745e-08
1324,7.9182402472473102e-08
1325,9.6904578105262794e-08
1326,2.2471922276876951e-08
1327,7.9182440445125166e-08
1328,9.6904359858811533e-08
1329,2.2472171665457604e-08
1330,7.9182244201789254e-08
1331,0.007312929048336826
