"Iteration","Continuity: Residual","Energy: Residual","Sa_nut: Residual","X-momentum: Residual","Y-momentum: Residual"
281.0,0.0013725995604587503,0.001224333958746952,0.09146760470285542,0.0013532828998013397,6.199015977482158E-4
282.0,0.0013156858980632642,0.0011735201146530672,0.08941673510501734,0.0013079107601248188,5.801129802675916E-4
283.0,0.0011515103480511085,0.0010255611128244437,0.08784611774742096,0.0011272493514887418,5.38988100121511E-4
284.0,0.0010144402151771093,9.019309450813776E-4,0.08675385688643415,9.832008285779591E-4,5.016024745510432E-4
285.0,8.975454418557861E-4,7.964014426975241E-4,0.08611985807164195,8.635180927900124E-4,4.6677820377609566E-4
286.0,7.933914542395883E-4,7.022178185171992E-4,0.08591161885357416,7.572398002377016E-4,4.3460730505847316E-4
287.0,7.095179811719207E-4,6.263071846359701E-4,0.08608485477682688,6.724736772567307E-4,4.054934449188037E-4
288.0,6.415827640505039E-4,5.647500585518196E-4,0.08660105103064307,6.034081019475271E-4,3.7848383314919925E-4
289.0,5.85437518612974E-4,5.138304802389966E-4,0.08741659531431821,5.462532839832252E-4,3.543587789655393E-4
290.0,5.400554395859221E-4,4.726763821630262E-4,0.08848365391593728,4.990597822903803E-4,3.3344662647499633E-4
291.0,5.039707048365997E-4,4.400036110639608E-4,0.08975436184958539,4.601971545923594E-4,3.142594282734108E-4
292.0,4.7511660403284033E-4,4.139615155605171E-4,0.09118332743696828,4.2814690419263013E-4,2.961367304542094E-4
293.0,4.5193123115915907E-4,3.9314159015313926E-4,0.09272877350799497,4.016537936285117E-4,2.7871988032396517E-4
294.0,4.333950689756325E-4,3.7663553855031106E-4,0.09435265350609176,3.798773036712611E-4,2.6415213268002054E-4
295.0,4.149219644501518E-4,3.602600883973174E-4,0.09602137946852127,3.59545395908995E-4,2.522180164985796E-4
296.0,4.005259333001173E-4,3.476890994794365E-4,0.09770428890821337,3.4416752064476204E-4,2.4232780804806658E-4
297.0,3.8870424201195797E-4,3.375285522458046E-4,0.09937421275133614,3.3228176880333493E-4,2.3403356723983263E-4
298.0,3.784431645134978E-4,3.288286696473219E-4,0.10100635236966717,3.2280193821058805E-4,2.268817802226302E-4
299.0,3.6901330540597385E-4,3.209307434004144E-4,0.10258198672239086,3.1488332333416116E-4,2.2045271270046033E-4
300.0,3.5987952291466644E-4,3.1333828211904246E-4,0.10408368907522472,3.07906644598613E-4,2.1436493797966536E-4
301.0,3.517135081377202E-4,3.066155985864823E-4,0.10549682335678132,2.998465163952453E-4,2.0844528237373317E-4
302.0,3.441307120553409E-4,3.004610499721607E-4,0.10680864083633466,2.926405540722264E-4,2.032039494778827E-4
303.0,3.361870725904519E-4,2.9400129656399017E-4,0.10800965362381673,2.85811536965594E-4,1.982681348011105E-4
304.0,3.2746091635042426E-4,2.8684807701406226E-4,0.10908810636234272,2.790153492924342E-4,1.9304745562183145E-4
305.0,3.180529673103024E-4,2.7908882102296585E-4,0.11003772294744146,2.721901983796001E-4,1.8719583841181624E-4
306.0,3.0724999722277305E-4,2.7005431222685606E-4,0.11085306070553405,2.647692546373757E-4,1.807983778622962E-4
307.0,2.950818541984525E-4,2.597751921719189E-4,0.11152968286717144,2.5668377610417995E-4,1.7365012971906217E-4
308.0,2.817860996381906E-4,2.484632875159977E-4,0.1120643439534262,2.4797786540931325E-4,1.6565925421088262E-4
309.0,2.6762976043536677E-4,2.3635497249759776E-4,0.11245494339815472,2.3872853137005222E-4,1.5682427031368643E-4
310.0,2.5290456085005973E-4,2.2372819616085305E-4,0.1127003817990187,2.2904560512750224E-4,1.472120311098647E-4
311.0,2.3795604745368957E-4,2.1091649807766398E-4,0.11280048814043114,2.1909198431331755E-4,1.3695750598956738E-4
312.0,2.2319701754958747E-4,1.982739143247708E-4,0.11275608542614443,2.09077536216555E-4,1.2595976081037147E-4
313.0,2.0905643050129133E-4,1.8614907232246926E-4,0.11256864599808114,1.99222406649115E-4,1.1459577659696142E-4
314.0,1.9597075344141671E-4,1.7496271217210143E-4,0.11224027744557777,1.8979691474266264E-4,1.0366261402186231E-4
315.0,1.84673663586367E-4,1.653109973955641E-4,0.11177365744504307,1.812068658243625E-4,9.362885968437041E-5
316.0,1.7597200756585947E-4,1.579109785586126E-4,0.11117187301744594,1.7383837113981468E-4,8.52185484279073E-5
317.0,1.7060362688119755E-4,1.5344615742877613E-4,0.11043834522686063,1.6810723970405957E-4,7.939050930590004E-5
318.0,1.6920229773815157E-4,1.5237528172608544E-4,0.1095768152796493,1.6444626443374097E-4,7.718723807015524E-5
319.0,1.7211519293004656E-4,1.5499074683148213E-4,0.1085912638605915,1.6323112828201626E-4,7.929733942689482E-5
320.0,1.7923807681951691E-4,1.6120490050502262E-4,0.10748593324870062,1.6466301571788403E-4,8.561932661547218E-5
321.0,1.9014424592484E-4,1.7067964819457397E-4,0.10626522283017453,1.688238251158413E-4,9.55266592639277E-5
322.0,2.0429912717603255E-4,1.8297917098000253E-4,0.1049337655990592,1.7564115720948705E-4,1.0812645866349723E-4
323.0,2.2107094938475478E-4,1.9757511310965477E-4,0.10349626499268785,1.8488139689646968E-4,1.2261042990695915E-4
324.0,2.397819946806993E-4,2.1389187005363424E-4,0.10195770364134282,1.9616794732740128E-4,1.383573819334745E-4
325.0,2.59771322543667E-4,2.3134945565005268E-4,0.1003234275546323,2.0913297594197524E-4,1.549256027196675E-4
326.0,2.8043443620304415E-4,2.494201839884736E-4,0.09859922501481817,2.2341643234128215E-4,1.720034205547904E-4
327.0,3.020290033292269E-4,2.6835637141422937E-4,0.09679124822546734,2.3880280840588925E-4,1.8938071771655208E-4
328.0,3.241957621934752E-4,2.878203049795259E-4,0.09490532385438398,2.5512162062626286E-4,2.07075113539317E-4
329.0,3.4664127117924325E-4,3.0755617453770905E-4,0.09324496725267367,2.720734732509429E-4,2.2484693317171485E-4
330.0,3.663403002475986E-4,3.248663667106329E-4,0.09092606809383623,2.89998735214044E-4,2.4229761081558506E-4
331.0,3.79575815493836E-4,3.365588392376053E-4,0.08902956103568666,3.090584191194436E-4,2.5866835736151683E-4
332.0,3.9775953688648413E-4,3.527339486442339E-4,0.08661484224558427,3.27860312961505E-4,2.7205844281329215E-4
333.0,4.1740406292454786E-4,3.70209239592402E-4,0.08435697452146113,3.45729633786293E-4,2.8389246246909085E-4
334.0,4.3634194550617675E-4,3.869550035922732E-4,0.08211826588883396,3.545574960117243E-4,2.944936726056529E-4
335.0,4.55894989557421E-4,4.04211976521401E-4,0.07986476911273216,3.6043295924088165E-4,3.049291257083831E-4
336.0,4.757983015731589E-4,4.218370556600265E-4,0.07759140277086304,3.7366239145311675E-4,3.162752308111104E-4
337.0,4.956361844341226E-4,4.3944492484750635E-4,0.07529991815577765,3.904440165644093E-4,3.279672619696309E-4
338.0,5.151798669844131E-4,4.56826888288287E-4,0.07299167022267987,4.0887273777638763E-4,3.393447678726814E-4
339.0,5.346565337686193E-4,4.7418827185228857E-4,0.07066776142977182,4.286029746667896E-4,3.497534649858063E-4
340.0,5.545025274143832E-4,4.91932437804088E-4,0.06832941720371469,4.5334377386146995E-4,3.564434118529484E-4
341.0,5.644559351180464E-4,5.009555408333137E-4,0.06597962094289281,4.8366834286626135E-4,3.647914220146801E-4
342.0,5.831081632835069E-4,5.178689589486946E-4,0.0636230017821506,5.149343546689523E-4,3.7409360975050913E-4
343.0,6.04133393710694E-4,5.36910539730459E-4,0.0612663094885798,5.444554700104162E-4,3.831200670891753E-4
344.0,6.254907754461246E-4,5.562227883046611E-4,0.05891792695498556,5.716325264758754E-4,3.913268629016517E-4
345.0,6.463812019732293E-4,5.750913302137493E-4,0.05658744175597994,5.964173373257385E-4,3.9863638107106295E-4
346.0,6.659857542132989E-4,5.92778131184271E-4,0.05428479591103744,6.19060668978252E-4,4.048094636637805E-4
347.0,6.825715736829178E-4,6.077119229393545E-4,0.052019975436000704,6.389205712290316E-4,4.101267648727411E-4
348.0,6.992364542552002E-4,6.227386386065364E-4,0.049799696902582055,6.576911278178897E-4,4.1515732706854107E-4
349.0,7.155132941854483E-4,6.374268105458561E-4,0.047633437785642024,6.753353103320955E-4,4.1999913749447463E-4
350.0,7.310216679625972E-4,6.514329913335238E-4,0.04552873731043839,6.918002234053376E-4,4.245444448117551E-4
351.0,7.454793411190273E-4,6.645051570727382E-4,0.043490642754895864,7.069802703721447E-4,4.28667725289914E-4
352.0,7.586882573676527E-4,6.764586108491334E-4,0.04152420701315629,7.206890991848617E-4,4.317908476499631E-4
353.0,7.718563583638281E-4,6.88386408605279E-4,0.03963348845760564,7.344170855195733E-4,4.3418725407985237E-4
354.0,7.843007595094219E-4,6.996646503374811E-4,0.037822473019950044,7.473488273583539E-4,4.356711153510238E-4
355.0,7.955564507102692E-4,7.098722580866218E-4,0.036094820722541804,7.593716918482337E-4,4.366660913296302E-4
356.0,7.898974299956401E-4,7.046717014239193E-4,0.034453873724601555,7.4408390586833E-4,4.3592763800719836E-4
357.0,7.812180137479601E-4,6.96694409318697E-4,0.03290536799872605,7.234708475906118E-4,4.339305915084085E-4
358.0,7.783213627146171E-4,6.940388053933114E-4,0.03146107986928258,7.15414377388076E-4,4.3105732832301633E-4
359.0,7.776342571758797E-4,6.934478262012111E-4,0.030111680574869796,7.124549108233427E-4,4.283444094916673E-4
360.0,7.767898473864187E-4,6.9274564924172E-4,0.02886357224546873,7.109505265143648E-4,4.2428538196017496E-4
361.0,7.727404924121221E-4,6.890867006119055E-4,0.027719886916698844,7.024683023282842E-4,4.183027745249102E-4
362.0,7.687910462872202E-4,6.855108787938552E-4,0.026682398455446968,6.923908537678165E-4,4.119138543095027E-4
363.0,7.652068226803363E-4,6.823621714197529E-4,0.02575206388990339,6.871373112412729E-4,4.0552966827643756E-4
364.0,7.607949773958803E-4,6.785213573732197E-4,0.02492951154082845,6.83183473453818E-4,3.9904195738441224E-4
365.0,7.552870539116683E-4,6.737239610964936E-4,0.0242147198572474,6.789813668364225E-4,3.9240223284587407E-4
366.0,7.483281150395477E-4,6.676352982710468E-4,0.02360644891252192,6.737617629194581E-4,3.8542436593356247E-4
367.0,7.398281602722271E-4,6.601643621632472E-4,0.023101577452542085,6.673919700099297E-4,3.7696990723334607E-4
368.0,7.303566648191748E-4,6.518204025037733E-4,0.022694606738439895,6.600308563729751E-4,3.683050349261646E-4
369.0,7.202110179543099E-4,6.428711589238923E-4,0.02237808326482486,6.518659225967517E-4,3.599407891081042E-4
370.0,7.094337781996823E-4,6.333529221870577E-4,0.022143186329063164,6.429999091173851E-4,3.517529362432905E-4
371.0,6.980986271045598E-4,6.233306726963906E-4,0.021981297845541255,6.335333857896625E-4,3.435082542500123E-4
372.0,6.861419873651107E-4,6.127459055324301E-4,0.021880117258377314,6.233867956470391E-4,3.351167406141035E-4
373.0,6.731942964108614E-4,6.012664414732617E-4,0.021828858666013546,6.120892196612296E-4,3.265856419433006E-4
374.0,6.599043591967163E-4,5.894803368481868E-4,0.02181873192989578,6.005424197338417E-4,3.1791185108220177E-4
375.0,6.463582992610128E-4,5.774622893047548E-4,0.021839610218892167,5.887983330264655E-4,3.0911523649847873E-4
376.0,6.326219701887969E-4,5.652719130194037E-4,0.021882675907386528,5.769023665752157E-4,3.0022040380322965E-4
377.0,6.187426132538848E-4,5.529509505901106E-4,0.021940370477010984,5.648918839297388E-4,2.912532121876217E-4
378.0,6.030599692744557E-4,5.389163652844623E-4,0.02200577850007257,5.453645121554225E-4,2.820013233418032E-4
379.0,5.902300180343202E-4,5.273946531966351E-4,0.022072577696032214,5.264795598003831E-4,2.722090130248334E-4
380.0,5.799388568441991E-4,5.182250236309433E-4,0.02213502052164378,5.151559346659308E-4,2.6247282444971166E-4
381.0,5.695991412117218E-4,5.090471364665526E-4,0.022188321407720566,5.061044168599975E-4,2.5281821058287197E-4
382.0,5.585071766989518E-4,4.992115043809355E-4,0.022228546188628465,4.973079371586161E-4,2.433452015757143E-4
383.0,5.372020356602245E-4,4.803382275787847E-4,0.0222522105362174,4.809487510315077E-4,2.2731657577333434E-4
384.0,5.274617922742168E-4,4.7167064000306843E-4,0.022256627716109915,4.730307697039561E-4,2.2072712837098668E-4
385.0,5.064705831840775E-4,4.5295702483659386E-4,0.022238645196247943,4.566372073198839E-4,2.05914153913061E-4
386.0,4.890756353883929E-4,4.374970660413201E-4,0.022197194173416993,4.4253214284265067E-4,1.9508746819035694E-4
387.0,4.737723277853948E-4,4.2388832451307866E-4,0.02213056625681585,4.2973396143265946E-4,1.863395786171833E-4
388.0,4.5957052951070185E-4,4.1123174518572776E-4,0.022037571823942472,4.176500024641807E-4,1.785340068979416E-4
389.0,4.4624366201818845E-4,3.9933866346052296E-4,0.021917287710240943,4.061606323727431E-4,1.714850245800825E-4
390.0,4.3352927078003966E-4,3.8798293673728674E-4,0.021769221964066023,3.95127852595965E-4,1.6491160051170412E-4
391.0,4.2124291520137866E-4,3.7700501068764947E-4,0.021593285578069395,3.844477270975174E-4,1.586416434510247E-4
392.0,4.092573184481099E-4,3.6629271044336277E-4,0.02138972176262037,3.740418470090408E-4,1.525673729437679E-4
393.0,3.975459076545037E-4,3.558270916547398E-4,0.021158693412568527,3.639036690468908E-4,1.465987921657055E-4
394.0,3.861295923824991E-4,3.456263291979829E-4,0.020970322372403663,3.5406047652137944E-4,1.4070448699750153E-4
395.0,3.7467126582337224E-4,3.3539025493759054E-4,0.02070882059929473,3.442102358440401E-4,1.3489393659205386E-4
396.0,3.632512254569905E-4,3.251909841230092E-4,0.020284136737898723,3.3440628895807013E-4,1.2916310122782482E-4
397.0,3.51924283302001E-4,3.150751673969767E-4,0.01997649670188868,3.246849090766882E-4,1.2351297696597504E-4
398.0,3.4027104170736473E-4,3.046593897111333E-4,0.01963598001857335,3.1489378617851314E-4,1.1792962400468334E-4
399.0,3.288692272379294E-4,2.944639428955252E-4,0.019252397407029755,3.0521077176948327E-4,1.123261251986673E-4
400.0,3.2067730757421686E-4,2.871551453385068E-4,0.018844777188760212,2.971949870754078E-4,1.0669685286842661E-4
401.0,3.142086914914468E-4,2.81392075367184E-4,0.018421954367047702,2.901890050653579E-4,1.0126827340956904E-4
402.0,3.085895496188365E-4,2.763899720110778E-4,0.017987369940332294,2.837648252648047E-4,9.617214398059245E-5
403.0,3.033003277700091E-4,2.7168104554305177E-4,0.01754320201908243,2.7764674667184365E-4,9.145897415715522E-5
404.0,2.9802843805271675E-4,2.669819144585515E-4,0.017028990348627232,2.7165374942815447E-4,8.712417568065907E-5
405.0,2.925800369756541E-4,2.6211779392595956E-4,0.016603651744014285,2.6566263292964246E-4,8.31321143955639E-5
406.0,2.868446286552772E-4,2.569910058657399E-4,0.01616402834926354,2.595937271303516E-4,7.94377524011846E-5
407.0,2.8076603347575575E-4,2.515537031525437E-4,0.015636582013052864,2.5339787446368407E-4,7.599364288062699E-5
408.0,2.7431581232335465E-4,2.457817787141663E-4,0.015150490611378195,2.4704123304238745E-4,7.272789907204993E-5
409.0,2.6749934880902E-4,2.3967934018760925E-4,0.01466662709576583,2.4052094308476591E-4,6.961329487431323E-5
410.0,2.562310449537896E-4,2.2957215411761634E-4,0.014175526425897797,2.3093587965752153E-4,6.676343841366077E-5
411.0,2.3905835781952501E-4,2.1415899119472574E-4,0.013677045433989685,2.1781361340488054E-4,6.403984625785291E-5
412.0,2.2466891066994884E-4,2.012491314124776E-4,0.013173647264100688,2.0658079318975104E-4,6.120880891662096E-5
413.0,2.1197649261081136E-4,1.898599452496257E-4,0.012667614565474477,1.9619501976676036E-4,5.844692154262234E-5
414.0,2.0036610526198866E-4,1.79435511029281E-4,0.012162263974718755,1.8634733619045827E-4,5.5889757801583406E-5
415.0,1.8987565435263536E-4,1.7002702989863595E-4,0.011658409461259952,1.7697929590039383E-4,5.307649375109219E-5
416.0,1.8007126156428484E-4,1.6121798998512278E-4,0.011160830099089991,1.6807595880492904E-4,5.0738138461617905E-5
417.0,1.71189475021783E-4,1.5324866175559355E-4,0.010670608398171086,1.597426241128438E-4,4.8136692534309583E-5
418.0,1.6286970113091928E-4,1.4578212626236757E-4,0.010193259377795215,1.5184946407361077E-4,4.613343333955433E-5
419.0,1.551614755469349E-4,1.3886317746083417E-4,0.009729792854348862,1.444391350478822E-4,4.390114880293398E-5
420.0,1.4803596958622798E-4,1.3245057874341817E-4,0.009284802183452253,1.3747205943864528E-4,4.235320923094946E-5
421.0,1.4128837820808144E-4,1.2638536112056102E-4,0.008859055121832144,1.3092479538644321E-4,4.051078076583089E-5
422.0,1.3520425857037964E-4,1.208951871623424E-4,0.008455448094657583,1.2483855818568788E-4,3.9455824826855404E-5
423.0,1.2925309949962758E-4,1.1554323128826769E-4,0.008073445286970649,1.1906607872819012E-4,3.7976765070654016E-5
424.0,1.2407086616711787E-4,1.1085759655507795E-4,0.007714998658029742,1.137887133998621E-4,3.737074430247184E-5
425.0,1.1880434844201405E-4,1.0612085460160359E-4,0.007378608369450728,1.087064431075198E-4,3.618711370021636E-5
426.0,1.1450137510978645E-4,1.0222377224540665E-4,0.007065155857098505,1.0417397432826723E-4,3.592976050336464E-5
427.0,1.0989544285722719E-4,9.80760609981765E-5,0.006773721769321699,9.972648378794476E-5,3.496079871032699E-5
428.0,1.0623847930198622E-4,9.475440569161733E-5,0.00650474616926542,9.58654946379554E-5,3.4938562421399414E-5
429.0,1.0212167572370877E-4,9.104923511961983E-5,0.0062574815045340374,9.197183089511723E-5,3.4104639212401716E-5
430.0,9.895631169517194E-5,8.817176668360467E-5,0.006033242292893615,8.866083238271603E-5,3.4197810019582955E-5
431.0,9.528556482010026E-5,8.486955073572528E-5,0.005831281626228032,8.526587701074917E-5,3.342286347109941E-5
432.0,9.267369811853268E-5,8.24922446011524E-5,0.005652891980666677,8.251829792565813E-5,3.35225420697314E-5
433.0,8.945244042100434E-5,7.959795087731665E-5,0.005498498628217847,7.957027649740455E-5,3.272065287608463E-5
434.0,8.728082126746486E-5,7.762258163713362E-5,0.005368469711603238,7.727052736499579E-5,3.277536706847473E-5
435.0,8.442365099367515E-5,7.505718951073939E-5,0.0052624483131173926,7.469497328718122E-5,3.195027621906471E-5
436.0,8.210038299941069E-5,7.297802460531257E-5,0.005180621027925603,7.247568542222302E-5,3.148281384944621E-5
437.0,8.090406585789769E-5,7.187597094364182E-5,0.005121311060370124,7.089412778818855E-5,3.192280570414657E-5
438.0,7.957934630332695E-5,7.066291293696249E-5,0.005082407955460367,6.934340182845806E-5,3.205160407420979E-5
439.0,7.880690451132304E-5,6.995781870978425E-5,0.005063363896160111,6.819583291316259E-5,3.2508530282819054E-5
440.0,7.86077734991981E-5,6.977423770169745E-5,0.005061120921798064,6.745404930688561E-5,3.32969766844705E-5
441.0,7.899703361118956E-5,7.012331973778488E-5,0.005072906521655342,6.712695917247309E-5,3.441537708811508E-5
442.0,7.997191033071037E-5,7.100262913916939E-5,0.005096162924536069,6.721937204528833E-5,3.585285908292498E-5
443.0,8.15040634938189E-5,7.238656959467894E-5,0.005127835215693747,6.772689134050819E-5,3.758045502270356E-5
444.0,8.288719913009496E-5,7.363716918319904E-5,0.005165232033823991,6.824853371230094E-5,3.9036295797091563E-5
445.0,8.393735746242871E-5,7.459095347534599E-5,0.005206394573088404,6.867488951062102E-5,3.962756826967975E-5
446.0,8.455287139743702E-5,7.515779631829571E-5,0.00524886813862254,6.890690628599874E-5,4.003943754925078E-5
447.0,8.476309075748344E-5,7.536475126413561E-5,0.005290937467630205,6.894857489037187E-5,4.024760122746625E-5
448.0,8.461360362160128E-5,7.52526327061057E-5,0.005331535413444223,6.881292455572112E-5,4.024867875966332E-5
449.0,8.415130499172318E-5,7.486382675371503E-5,0.0053690325704837776,6.85146102822904E-5,4.005006619493194E-5
450.0,8.341794435431108E-5,7.42352128387683E-5,0.005402433630493042,6.806664093909125E-5,3.966518167030924E-5
451.0,8.244901444351788E-5,7.339747548856859E-5,0.0054313028867332075,6.74796740204032E-5,3.9110812003934154E-5
452.0,8.127317951661046E-5,7.237587293937832E-5,0.0054545530902226184,6.676147633566084E-5,3.840407430528352E-5
453.0,7.99134548655716E-5,7.119070949764206E-5,0.005471627309241893,6.591790132337534E-5,3.756186677259937E-5
454.0,7.838917393626696E-5,6.985852256774172E-5,0.005482443992277859,6.495400630420286E-5,3.6601122568674574E-5
455.0,7.671623495446047E-5,6.839266440137641E-5,0.005486223284109456,6.387375043103803E-5,3.5537199954970376E-5
456.0,7.490807125973862E-5,6.68052773033775E-5,0.005482654315260036,6.268090884930055E-5,3.4384424844331733E-5
457.0,7.297726711364303E-5,6.510764639411865E-5,0.00547188203435772,6.137989988960117E-5,3.31568877155275E-5
458.0,7.09351736705111E-5,6.330920245436328E-5,0.005453357951338252,5.997513662073406E-5,3.186707889471961E-5
459.0,6.786224033479057E-5,6.059748474898781E-5,0.00542672023570849,5.783511882585159E-5,2.9806699390313745E-5
460.0,6.507406374618866E-5,5.813121731391549E-5,0.005392495986303891,5.582619215660975E-5,2.8042061109608486E-5
461.0,6.247270598411612E-5,5.5823120737134345E-5,0.0053502912200270964,5.3889450665718975E-5,2.6460876121587003E-5
462.0,5.998930649496662E-5,5.3616066815829456E-5,0.005300176232666475,5.198973644116493E-5,2.5001193304763638E-5
463.0,5.77821214964138E-5,5.165466252228272E-5,0.005242694921159304,5.022201826349088E-5,2.3619757190098052E-5
464.0,5.5746928186372466E-5,4.984597121752739E-5,0.005177638027471931,4.855213191697664E-5,2.2296245925089457E-5
465.0,5.3612031757155446E-5,4.794726505558242E-5,0.005105259095543831,4.681656589651094E-5,2.1023337584227318E-5
466.0,5.1419659136734976E-5,4.5996421399153675E-5,0.005026293821072886,4.503419246664215E-5,1.9790929111844612E-5
467.0,4.9191497922199806E-5,4.4012991067724935E-5,0.004940680708207381,4.32175112969483E-5,1.8593045306637697E-5
468.0,4.6939186061492635E-5,4.200703263880686E-5,0.004848817626564083,4.1374511122518523E-5,1.7426670658886016E-5
469.0,4.467148071554865E-5,3.998660868329476E-5,0.004751591346683028,3.951155595246125E-5,1.6291884137223124E-5
470.0,4.239617583266227E-5,3.7958852746379435E-5,0.004649029442561593,3.763413184341444E-5,1.518928735555474E-5
471.0,4.012087026969797E-5,3.593025126949294E-5,0.004541618835407938,3.5748048427894796E-5,1.4120793180424563E-5
472.0,3.785522935858852E-5,3.390906029415774E-5,0.004430315293318057,3.386024278805395E-5,1.3091268704605513E-5
473.0,3.5657685781567E-5,3.195188888283753E-5,0.0043154277565936195,3.2044276947036335E-5,1.2176309677727353E-5
474.0,3.3412974864371585E-5,2.9945127360032773E-5,0.0041970183799457505,3.01392789540683E-5,1.1173660921298853E-5
475.0,3.120979896984064E-5,2.798043880763918E-5,0.004076623376096165,2.8290101593469133E-5,1.0324398546162448E-5
476.0,2.908259423530171E-5,2.607556046217186E-5,0.0039537379715862886,2.6441483280219354E-5,9.45223113823038E-6
477.0,2.6992936071262297E-5,2.4209014636675442E-5,0.003829367938420756,2.4639859191695176E-5,8.751524547542637E-6
478.0,2.5008245982566556E-5,2.2430562982539755E-5,0.003704259517181118,2.2888957227868197E-5,8.102317381319446E-6
479.0,2.3130710998628266E-5,2.0747584954624828E-5,0.0035786357649470408,2.1197184304801347E-5,7.593923398375287E-6
480.0,2.139560277058095E-5,1.9190734842019924E-5,0.0034530045271683853,1.957758741612402E-5,7.258042780129679E-6
481.0,1.9843935670582537E-5,1.7794290223775154E-5,0.003328425923756183,1.8059261941793713E-5,7.078885997776182E-6
482.0,1.8511157824722596E-5,1.659287944279262E-5,0.003204781277098494,1.6670008495117676E-5,7.05143404486828E-6
483.0,1.7428325514523915E-5,1.561067263569615E-5,0.003082538435514384,1.543900683870101E-5,7.158176854767298E-6
484.0,1.6621945959139588E-5,1.4873632875787365E-5,0.002962918700972823,1.4396852367703031E-5,7.3753430402661985E-6
485.0,1.6106347558887704E-5,1.4394469597688324E-5,0.002845735184026877,1.357040528110435E-5,7.673719381276885E-6
486.0,1.5878788515022597E-5,1.4172128306088953E-5,0.0027314397729099947,1.2980522415658572E-5,8.025961737118951E-6
487.0,1.5923078272434605E-5,1.4193897571067546E-5,0.0026213372006449213,1.263941458820256E-5,8.412296993325864E-6
488.0,1.6209087051436253E-5,1.4434192925071358E-5,0.0025151326781403765,1.2543477490262766E-5,8.815223474018332E-6
489.0,1.669638880973406E-5,1.4857443385914433E-5,0.002413250358404259,1.2674269744027742E-5,9.221253985554173E-6
490.0,1.7343794604295577E-5,1.5426962820030437E-5,0.0023170672951483592,1.3003131979545706E-5,9.622902690054385E-6
491.0,1.8110728718847856E-5,1.6106285691295993E-5,0.0022261385138349363,1.3492682352992542E-5,1.0012541274345503E-5
492.0,1.8959451886184365E-5,1.68611691956127E-5,0.002140813549674526,1.4104407955088445E-5,1.0384143397166788E-5
493.0,1.9602329567919114E-5,1.7431245196631058E-5,0.002062495169429917,1.4560164226833661E-5,1.0738229860868859E-5
494.0,1.996833514334888E-5,1.7752126757210484E-5,0.001990501901007649,1.4840417082708523E-5,1.1074343440456392E-5
495.0,2.045698379285245E-5,1.818531704315234E-5,0.0019250659731574775,1.5275751001243237E-5,1.1384951653230404E-5
496.0,2.099261910205042E-5,1.866192226454519E-5,0.0018675052492026392,1.5765865327428516E-5,1.1670328592461504E-5
497.0,2.1533939797028476E-5,1.9144700158253554E-5,0.0018167671946992417,1.626694078206427E-5,1.1927753500543703E-5
498.0,2.2055511485836383E-5,1.9610530720427925E-5,0.0017727930603652715,1.6757194445715052E-5,1.215406510035142E-5
499.0,2.254330074514443E-5,2.0047039647711634E-5,0.0017367108371649576,1.722560551605083E-5,1.2348393200663233E-5
500.0,2.2988966496998493E-5,2.0446872834182382E-5,0.0017070793460933049,1.766454268172783E-5,1.2508740179989531E-5
501.0,2.338693323853783E-5,2.080441005890924E-5,0.001683517042582927,1.8069185464393205E-5,1.2633837187094613E-5
502.0,2.373518569464837E-5,2.111805067652632E-5,0.0016669092714794494,1.8437309004997388E-5,1.2725040535135078E-5
503.0,2.4032712626001798E-5,2.1386813013607444E-5,0.0016554811657269496,1.8766373388355204E-5,1.2782489242782702E-5
504.0,2.4278303515215467E-5,2.160961259155092E-5,0.0016486361089428202,1.9054651065627786E-5,1.280664244240754E-5
505.0,2.4472608240653267E-5,2.1787059705399584E-5,0.001647106495070531,1.9301974865093873E-5,1.2800069535838888E-5
506.0,2.461612605440312E-5,2.191913294387916E-5,0.0016489676097046443,1.9507270833790563E-5,1.2763819829156937E-5
507.0,2.4708628824299958E-5,2.200564974863759E-5,0.001653568413990835,1.9669978770879735E-5,1.2698893435604297E-5
508.0,2.4751240159641937E-5,2.2047617248413352E-5,0.0016616259944269894,1.9790777075652962E-5,1.2608072301526831E-5
509.0,2.4744945874380457E-5,2.2045890153887704E-5,0.0016712550990888129,1.9869453552284325E-5,1.2492381532470287E-5
510.0,2.4690055050154894E-5,2.200079004796847E-5,0.0016818898175196854,1.9906268166993557E-5,1.235270047385763E-5
511.0,2.458814303057107E-5,2.1913600332440113E-5,0.001694328759672782,1.990259908709259E-5,1.2191639995736483E-5
512.0,2.4440716662564315E-5,2.178582849761986E-5,0.0017068314373242155,1.9858917843637958E-5,1.2009975874319528E-5
513.0,2.4248620851480516E-5,2.161816775523938E-5,0.001718974436568742,1.9776120243472577E-5,1.180839184347398E-5
514.0,2.4013906977185015E-5,2.1412439958064755E-5,0.001731664440681282,1.9656114783391064E-5,1.1589322549539668E-5
515.0,2.373854748191319E-5,2.1170336079139513E-5,0.0017433303196925031,1.9499840665858246E-5,1.1353391897641991E-5
516.0,2.3423750128120226E-5,2.0892904840706982E-5,0.0017536853205562372,1.930859571606162E-5,1.1101109232864227E-5
517.0,2.3071910405106842E-5,2.05822745692808E-5,0.0017637398303458028,1.908464989747566E-5,1.0834851606701644E-5
