"Iteration: Iteration","Sa_nut: Sa_nut"
1121,4.0299689829577942e-05
1122,1.4085280782824178e-05
1123,4.0442637188330457e-05
1124,4.0299589149208045e-05
1125,1.4085537442035521e-05
1126,4.0442704158751744e-05
1127,4.0299632312786191e-05
1128,1.4085186989792638e-05
1129,4.0442743559777474e-05
1130,4.0299555157052485e-05
1131,1.4085196219491545e-05
1132,4.0442606266438355e-05
1133,4.0299844205957373e-05
1134,1.4085292060282546e-05
1135,4.044264289824956e-05
1136,4.0299717068383101e-05
1137,1.4085529617563926e-05
1138,4.0442717416061687e-05
1139,4.0299511957964671e-05
1140,1.4085120047501221e-05
1141,4.0442759210383807e-05
1142,4.0299715897356934e-05
1143,1.4085067718248406e-05
1144,4.0442657110062472e-05
1145,4.0299784098127621e-05
1146,1.4085356801398241e-05
1147,4.0442632453011623e-05
1148,4.029942761744776e-05
1149,1.4085679649645804e-05
1150,4.0442704151936741e-05
1151,4.0299664088132868e-05
1152,1.4085107813727941e-05
1153,4.0442733403126807e-05
1154,4.029952585825277e-05
1155,1.4085183391715281e-05
1156,4.0442633684520313e-05
1157,4.029947607052417e-05
1158,1.4085375390441245e-05
1159,4.0442598947005284e-05
1160,4.0299303803467004e-05
1161,1.4085627882064856e-05
1162,4.0442674088225367e-05
1163,4.0299391652004063e-05
1164,1.4085167774390675e-05
1165,4.0442742255449416e-05
1166,4.0299409413271861e-05
1167,1.4085199176670443e-05
1168,4.0442618079075222e-05
1169,4.0299612517428591e-05
1170,1.4085467993402103e-05
1171,4.044262008543265e-05
1172,4.0299676200479421e-05
1173,1.4085530951845908e-05
1174,4.0442666803011729e-05
1175,4.0299587157097168e-05
1176,1.408512820556814e-05
1177,4.0442764914216043e-05
1178,4.0299527471991102e-05
1179,1.4085167233566221e-05
1180,4.0442630576936299e-05
1181,4.0299465036360252e-05
1182,1.4085390041447802e-05
1183,4.0442598217854861e-05
1184,4.0299656209854313e-05
1185,1.4085519941602007e-05
1186,4.0442695997240842e-05
1187,4.0299564814635093e-05
1188,1.4085121307241185e-05
1189,4.0442753933429268e-05
1190,4.0299495088078174e-05
1191,1.4085277748495362e-05
1192,4.0442628499191456e-05
1193,4.0299472247485564e-05
1194,1.4085427472180473e-05
1195,4.0442591467380963e-05
1196,4.0299335323155515e-05
1197,1.4085580574069417e-05
1198,4.0442667543482693e-05
1199,4.0299485917056729e-05
1200,1.4085100924428848e-05
1201,4.0442768386487437e-05
1202,4.0299650262959467e-05
1203,1.408510011159672e-05
1204,4.0442639929846001e-05
1205,4.029973567186944e-05
1206,1.4085346844527179e-05
1207,4.04426082886415e-05
1208,4.0299478315179925e-05
1209,1.4085542733222355e-05
1210,4.0442697942106632e-05
1211,4.0299584061100063e-05
1212,1.4085126033587953e-05
1213,4.0442792386747495e-05
1214,4.0299452257644483e-05
1215,1.4085185084561065e-05
1216,4.0442608913454818e-05
1217,4.0299767444061129e-05
1218,1.4085317527609922e-05
1219,4.0442607099726492e-05
1220,4.0299528161475948e-05
1221,1.4085546852927041e-05
1222,4.0442686925760452e-05
1223,4.0299612718067054e-05
1224,1.4085076989471747e-05
1225,4.0442765885630906e-05
1226,4.0299540837884116e-05
1227,1.4085218498065384e-05
1228,4.0442615841849958e-05
1229,4.0299529085529777e-05
1230,1.4085399570746971e-05
1231,4.0442609613604256e-05
1232,4.0299587289876407e-05
1233,1.4085544901747457e-05
1234,4.0442748106219188e-05
1235,4.0299545294119932e-05
1236,1.4085183733952545e-05
1237,4.044274271675888e-05
1238,4.0299505668297133e-05
1239,1.4085221947509013e-05
1240,4.0442603437361193e-05
1241,4.0299584707351237e-05
1242,1.4085352282758711e-05
1243,4.0442613743088669e-05
1244,4.029961816800378e-05
1245,1.4085490708849985e-05
1246,4.0442714669578606e-05
1247,4.0299637556014874e-05
1248,1.4085146852862425e-05
1249,4.0442775952244627e-05
1250,4.0299536629005665e-05
1251,1.4085187925352705e-05
1252,4.0442607365835872e-05
1253,4.0299514694370133e-05
1254,1.4085410944504286e-05
1255,4.0442628217629389e-05
1256,4.0299334523100886e-05
1257,1.4085587579440247e-05
1258,4.0442661205213815e-05
1259,4.0299752303288358e-05
1260,1.4085076063160427e-05
1261,4.0442755705272722e-05
1262,4.0299493120026632e-05
1263,1.4085171545235978e-05
1264,4.0442620301661602e-05
1265,4.0299794870156222e-05
1266,1.4085307731825272e-05
1267,4.044264407676614e-05
1268,4.0299387654946461e-05
1269,1.408560129724551e-05
1270,4.0442684342452908e-05
1271,4.0299382290756975e-05
1272,1.4085179884021952e-05
1273,4.0442736373093914e-05
1274,4.0299676869611075e-05
1275,1.408515831678119e-05
1276,4.0442654215043389e-05
1277,4.0299726444344778e-05
1278,1.4085329570586826e-05
1279,4.0442608942005798e-05
1280,4.0299479132606144e-05
1281,1.4085606431638248e-05
1282,4.0442686873383207e-05
1283,4.0299709176856313e-05
1284,1.4085096640018147e-05
1285,4.044278163717655e-05
1286,4.0299504117094831e-05
1287,1.4085082659408704e-05
1288,4.0442622694464598e-05
1289,4.0299834394808179e-05
1290,1.4085270308758993e-05
1291,4.0442642244900447e-05
1292,4.0299704989908284e-05
1293,1.4085494612669012e-05
1294,4.0442690155449469e-05
1295,4.029951876172449e-05
1296,1.4085253091291109e-05
1297,4.044275536320073e-05
1298,4.0299653261358238e-05
1299,1.4085140092539093e-05
1300,4.0442610586205027e-05
1301,4.0299780833517014e-05
1302,1.4085406760530211e-05
1303,4.0442629304981359e-05
1304,4.0299511667667635e-05
1305,1.4085565276120181e-05
1306,4.0442708821114925e-05
1307,4.0299626024459134e-05
1308,1.4085061326108776e-05
1309,4.0442789883053608e-05
1310,4.0299842386242157e-05
1311,1.4085122839825564e-05
1312,4.0442669319510531e-05
1313,4.0299558055788173e-05
1314,1.4085425464831887e-05
1315,4.0442603038565803e-05
1316,4.0299574019120486e-05
1317,1.4085524308517036e-05
1318,4.0442722496172695e-05
1319,4.029955316295512e-05
1320,1.4085122073632549e-05
1321,4.0442743851620914e-05
1322,4.0299593327240327e-05
1323,1.4085204825663156e-05
1324,4.0442599437291562e-05
1325,4.0299763361209003e-05
1326,1.4085369518767835e-05
1327,4.0442625675968673e-05
1328,4.0299505501567256e-05
1329,1.4085541513277641e-05
1330,4.0442701363661149e-05
1331,0.43617849922444818
